Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1125,AmBank Group,Banking,Malaysia,2076.0,493.4,36442.0,6123.0
2014,1121,AmBank Group,Banking,Malaysia,2557.0,548.7,40000.0,6626.0
2015,1331,AmBank Group,Banking,Malaysia,2428.0,569.4,37238.0,5312.0
2016,1535,AmBank Group,Banking,Malaysia,1851.0,394.2,31591.0,3564.0
2017,1771,AmBank Group,Banking,Malaysia,1704.0,306.3,28802.0,3296.0
2018,1911,AmBank Group,Banking,Malaysia,1736.0,282.5,35285.0,2832.0
2019,1904,AmBank Group,Banking,Malaysia,1945.0,322.0,37325.0,3262.0
2020,1807,AmBank Group,Banking,Malaysia,1978.0,374.8,38604.0,2085.0
