Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2020,1970,Moderna,Drugs & Biotechnology,United States,60.0,-515.1,1589.0,15131.0
2021,1590,Moderna,Drugs & Biotechnology,United States,803.0,-747.1,7337.0,68355.0
2022,374,Moderna,Drugs & Biotechnology,United States,18402.0,12202.0,24869.0,56560.0
