Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1337,Jyske Bank,Banking,Denmark,2160.0,340,41940.0,3660.0
2009,1604,Jyske Bank,Banking,Denmark,2540.0,180,44220.0,930.0
2010,1654,Jyske Bank,Banking,Denmark,1970.0,90,43300.0,2240.0
2011,1676,Jyske Bank,Banking,Denmark,1548.0,135.9,43946.0,2694.0
2012,1686,Jyske Bank,Banking,Denmark,1630.0,85.3,47197.0,2419.0
2013,1737,Jyske Bank,Banking,Denmark,1674.0,105.0,45634.0,2557.0
2014,1517,Jyske Bank,Banking,Denmark,1750.0,321.7,48393.0,4131.0
2015,1212,Jyske Bank,Banking,Denmark,2395.0,549.5,88024.0,4127.0
2016,1358,Jyske Bank,Banking,Denmark,2453.0,368.1,79100.0,4041.0
2017,1269,Jyske Bank,Banking,Denmark,2318.0,459.6,83226.0,4788.0
2018,1349,Jyske Bank,Banking,Denmark,2720.0,462.6,96355.0,4935.0
2019,1520,Jyske Bank,Banking,Denmark,2424.0,376.0,91904.0,3405.0
2020,1580,Jyske Bank,Banking,Denmark,2064.0,342.4,97602.0,2022.0
2021,1658,Jyske Bank,Banking,Denmark,1942.0,220.4,110569.0,3504.0
2022,1669,Jyske Bank,Banking,Denmark,2076.0,476.8,98945.0,3843.0
