Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,836,Vornado Realty,Diversified Financials,United States,3270.0,640,22480.0,12820.0
2009,949,Vornado Realty,Diversified Financials,United States,2700.0,440,21420.0,5090.0
2010,1229,Vornado Realty,Diversified Financials,United States,2740.0,110,20190.0,11990.0
2011,834,Vornado Realty,Real Estate,United States,2780.0,647.9,20518.0,16236.0
2012,894,Vornado Realty,Real Estate,United States,2916.0,662.3,20446.0,15513.0
2013,908,Vornado Realty,Real Estate,United States,2766.0,617.3,21966.0,15551.0
2014,1294,Vornado Realty,Real Estate,United States,2705.0,60.2,20097.0,18624.0
2015,871,Vornado Realty,Real Estate,United States,2670.0,864.9,21248.0,21160.0
2016,916,Vornado Realty,Real Estate,United States,2426.0,760.3,21143.0,18012.0
2017,919,Vornado Realty,Real Estate,United States,2643.0,906.8,20815.0,19223.0
2018,1680,Vornado Realty,Real Estate,United States,2216.0,170.4,16864.0,13308.0
2019,1470,Vornado Realty,Diversified Financials,United States,2370.0,449.0,17181.0,12782.0
2020,997,Vornado Realty,Diversified Financials,United States,5321.0,3147.6,18287.0,8374.0
