Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1150,Garmin,Technology Hardware & Equipment,Cayman Islands,3180.0,860,3290.0,12740.0
2009,1321,Garmin,Technology Hardware & Equipment,Cayman Islands,3490.0,730,2920.0,3430.0
2010,1326,Garmin,Technology Hardware & Equipment,Cayman Islands,2950.0,700,3830.0,6510.0
2011,1520,Garmin,Technology Hardware & Equipment,Switzerland,2690.0,584.6,3989.0,7104.0
2012,1455,Garmin,Consumer Durables,Switzerland,2759.0,520.9,4471.0,9757.0
2013,1675,Garmin,Consumer Durables,Switzerland,2716.0,542.0,4819.0,6760.0
2014,1407,Garmin,Consumer Durables,Switzerland,2632.0,612.4,4880.0,11580.0
2016,1759,Garmin,Consumer Durables,United States,2820.0,456.2,4499.0,8103.0
2017,1619,Garmin,Consumer Durables,Switzerland,3019.0,510.8,4525.0,9977.0
2018,1666,Garmin,Consumer Durables,Switzerland,3159.0,586.5,4855.0,11177.0
2019,1395,Garmin,Technology Hardware & Equipment,Switzerland,3347.0,694.0,5383.0,16394.0
2020,1222,Garmin,Technology Hardware & Equipment,Switzerland,3848.0,973.5,6054.0,15503.0
2021,1146,Garmin,Technology Hardware & Equipment,Switzerland,4187.0,992.3,7031.0,26935.0
2022,1344,Garmin,Technology Hardware & Equipment,Switzerland,4983.0,1082.2,7854.0,21303.0
