Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,719,Qantas Airways,Transportation,Australia,12750.0,610,16660.0,7500.0
2009,724,Qantas Airways,Transportation,Australia,15200.0,930,18900.0,2220.0
2010,1047,Qantas Airways,Transportation,Australia,11740.0,90,16210.0,5330.0
2011,1197,Qantas Airways,Airline,Australia,11573.0,94.1,16817.0,5171.0
2012,1133,Qantas Airways,Airline,Australia,15964.0,268.0,22331.0,4232.0
2013,1254,Qantas Airways,Airline,Australia,16094.0,-250.8,21709.0,4090.0
2014,1356,Qantas Airways,Airline,Australia,14897.0,-328.9,17876.0,2244.0
2015,1499,Qantas Airways,Airline,Australia,13988.0,-2167.6,14488.0,5487.0
2016,1044,Qantas Airways,Airline,Australia,12162.0,781.9,12736.0,5370.0
2017,1195,Qantas Airways,Airline,Australia,11836.0,636.3,12486.0,5282.0
2018,1126,Qantas Airways,Airline,Australia,12517.0,723.6,14000.0,7650.0
2019,1282,Qantas Airways,Transportation,Australia,12846.0,650.0,13088.0,6456.0
2020,1331,Qantas Airways,Transportation,Australia,12417.0,582.4,14309.0,3705.0
