Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1639,Bajaj Auto,Consumer Durables,India,2571.0,355.8,1855.0,8789.0
2012,1325,Bajaj Auto,Consumer Durables,India,3594.0,775.6,2581.0,9928.0
2013,1416,Bajaj Auto,Consumer Durables,India,3722.0,598.7,2183.0,9919.0
2014,1498,Bajaj Auto,Consumer Durables,India,3586.0,575.6,2361.0,10003.0
2015,1635,Bajaj Auto,Consumer Durables,India,3261.0,559.3,2588.0,9480.0
2016,1527,Bajaj Auto,Consumer Durables,India,3510.0,494.8,2573.0,10964.0
2017,1435,Bajaj Auto,Consumer Durables,India,3480.0,578.0,3069.0,12765.0
2018,1581,Bajaj Auto,Consumer Durables,India,3577.0,599.8,3518.0,12111.0
2019,1503,Bajaj Auto,Consumer Durables,India,4323.0,686.0,3665.0,12781.0
2020,1531,Bajaj Auto,Consumer Durables,India,4331.0,747.8,4044.0,10126.0
2021,1620,Bajaj Auto,Consumer Durables,India,3502.0,628.7,3985.0,14150.0
2022,1756,Bajaj Auto,Consumer Durables,India,4541.0,837.3,4508.0,13788.0
