Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1803,Central Bank of India,Banking,India,1580.0,120,21440.0,1050.0
2009,1724,Central Bank of India,Banking,India,2220.0,150,30940.0,260.0
2010,1775,Central Bank of India,Banking,India,2250.0,120,29150.0,1310.0
2011,1513,Central Bank of India,Banking,India,3083.0,259.4,40749.0,1385.0
2012,1612,Central Bank of India,Banking,India,3707.0,260.7,47084.0,1332.0
2013,1708,Central Bank of India,Banking,India,4046.0,120.6,45181.0,1004.0
2014,1637,Central Bank of India,Banking,India,4331.0,196.1,49475.0,1120.0
2015,1663,Central Bank of India,Banking,India,4370.0,-200.8,48574.0,2548.0
2016,1559,Central Bank of India,Banking,India,4641.0,108.9,50063.0,2048.0
2017,1664,Central Bank of India,Banking,India,4255.0,-167.4,46386.0,3035.0
2018,1736,Central Bank of India,Banking,India,4123.0,-366.7,51635.0,2743.0
2019,1768,Central Bank of India,Banking,India,4155.0,-797.0,50291.0,1645.0
2020,1855,Central Bank of India,Banking,India,3599.0,-803.1,48890.0,1187.0
2021,1958,Central Bank of India,Banking,India,3635.0,-167.1,49622.0,1351.0
2022,1921,Central Bank of India,Banking,India,3420.0,-95.8,51258.0,2225.0
