Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,439,Henkel Group,Consumer Durables,Germany,16810.0,1130,17130.0,19190.0
2009,321,Henkel Group,Consumer Durables,Germany,19680.0,1700,21920.0,10260.0
2010,328,Henkel Group,Consumer Durables,Germany,18930.0,840,22670.0,21030.0
2011,346,Henkel Group,Consumer Durables,Germany,20204.0,1496.7,23030.0,24387.0
