Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1457,Hyundai Glovis,Transportation,South Korea,8238.0,309.6,3319.0,6428.0
2013,1234,Hyundai Glovis,Transportation,South Korea,10433.0,442.0,4003.0,6720.0
2014,1173,Hyundai Glovis,Transportation,South Korea,11748.0,439.6,4803.0,8625.0
2015,1263,Hyundai Glovis,Transportation,South Korea,13226.0,509.4,5637.0,7250.0
2016,1437,Hyundai Glovis,Transportation,South Korea,12963.0,333.1,6378.0,6233.0
2017,1451,Hyundai Glovis,Transportation,South Korea,13223.0,435.8,6597.0,4743.0
2018,1472,Hyundai Glovis,Transportation,South Korea,14517.0,493.7,7906.0,5506.0
2019,1666,Hyundai Glovis,Transportation,South Korea,15325.0,397.0,7786.0,4832.0
2020,1584,Hyundai Glovis,Transportation,South Korea,15667.0,430.7,8759.0,3124.0
2021,1425,Hyundai Glovis,Transportation,South Korea,14001.0,513.8,10033.0,6198.0
2022,1507,Hyundai Glovis,Transportation,South Korea,19019.0,683.7,10238.0,5992.0
