Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1583,Krung Thai Bank,Banking,Thailand,2560.0,210,40650.0,3800.0
2009,1276,Krung Thai Bank,Banking,Thailand,2200.0,360,38250.0,1280.0
2010,1153,Krung Thai Bank,Banking,Thailand,2110.0,360,46310.0,3380.0
2011,994,Krung Thai Bank,Banking,Thailand,2576.0,505.8,58474.0,6204.0
2012,974,Krung Thai Bank,Banking,Thailand,3270.0,539.0,62282.0,6695.0
2013,735,Krung Thai Bank,Banking,Thailand,4094.0,768.9,73676.0,12424.0
2014,799,Krung Thai Bank,Banking,Thailand,4545.0,1103.8,76530.0,8123.0
2015,795,Krung Thai Bank,Banking,Thailand,4449.0,1021.8,83362.0,10001.0
2016,846,Krung Thai Bank,Banking,Thailand,4856.0,802.8,81020.0,6940.0
2017,672,Krung Thai Bank,Banking,Thailand,4760.0,915.0,75102.0,16966.0
2018,1078,Krung Thai Bank,Banking,Thailand,4818.0,625.9,92341.0,7638.0
2019,972,Krung Thai Bank,Banking,Thailand,4891.0,881.0,84278.0,8478.0
2020,1046,Krung Thai Bank,Banking,Thailand,5195.0,906.3,96288.0,4753.0
2021,1161,Krung Thai Bank,Banking,Thailand,4852.0,534.6,111264.0,5105.0
2022,1320,Krung Thai Bank,Banking,Thailand,4435.0,758.3,107713.0,5890.0
