Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,89,National Australia Bank,Banking,Australia,38880.0,4060,499440.0,43950.0
2009,67,National Australia Bank,Banking,Australia,41870.0,3580,515830.0,21900.0
2010,79,National Australia Bank,Banking,Australia,32500.0,2290,574410.0,48800.0
2011,77,National Australia Bank,Banking,Australia,36912.0,4085.1,662211.0,53985.0
2012,76,National Australia Bank,Banking,Australia,38170.0,5042.5,730396.0,56336.0
2013,58,National Australia Bank,Banking,Australia,49212.0,4234.4,791302.0,76319.0
2014,74,National Australia Bank,Banking,Australia,36880.0,5409.9,755920.0,75314.0
2015,83,National Australia Bank,Banking,Australia,33444.0,4873.2,772932.0,71650.0
2016,88,National Australia Bank,Banking,Australia,28785.0,4962.4,671612.0,56482.0
2017,100,National Australia Bank,Banking,Australia,24181.0,4347.6,595327.0,65024.0
2018,125,National Australia Bank,Banking,Australia,25578.0,4116.7,610632.0,58172.0
