Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1936,BEKB BCBE,Banking,Switzerland,590.0,80,17280.0,2070.0
2009,1829,BEKB BCBE,Banking,Switzerland,700.0,210,18870.0,1850.0
2010,1921,BEKB BCBE,Banking,Switzerland,970.0,110,21530.0,2030.0
2011,1919,BEKB BCBE,Banking,Switzerland,915.0,114.8,23353.0,2418.0
2012,1867,BEKB BCBE,Banking,Switzerland,566.0,147.3,29357.0,2584.0
2013,1922,BEKB BCBE,Banking,Switzerland,725.0,140.0,28810.0,2498.0
2014,1908,BEKB BCBE,Banking,Switzerland,719.0,140.0,29981.0,2228.0
2015,1976,BEKB BCBE,Banking,Switzerland,649.0,142.4,27228.0,1991.0
2016,1982,BEKB BCBE,Banking,Switzerland,595.0,136.3,28007.0,1871.0
2017,1996,BEKB BCBE,Banking,Switzerland,555.0,131.4,27948.0,1689.0
