Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1020,Hyundai Steel,Materials,South Korea,6640.0,510,8020.0,6720.0
2009,1068,Hyundai Steel,Materials,South Korea,8730.0,550,9900.0,1920.0
2010,764,Hyundai Steel,Materials,South Korea,9020.0,660,9690.0,6500.0
2011,739,Hyundai Steel,Diversified Metals & Mining,South Korea,7374.0,988.4,13785.0,9240.0
2012,731,Hyundai Steel,Diversified Metals & Mining,South Korea,13169.0,644.8,18903.0,7673.0
2013,773,Hyundai Steel,Diversified Metals & Mining,South Korea,13298.0,748.6,21438.0,6262.0
2014,764,Hyundai Steel,Diversified Metals & Mining,South Korea,12361.0,632.0,27972.0,7542.0
2015,762,Hyundai Steel,Diversified Metals & Mining,South Korea,15924.0,726.5,26324.0,7855.0
2016,746,Hyundai Steel,Diversified Metals & Mining,South Korea,14254.0,648.2,27237.0,7317.0
2017,825,Hyundai Steel,Diversified Metals & Mining,South Korea,14387.0,705.7,26817.0,6651.0
2018,923,Hyundai Steel,Diversified Metals & Mining,South Korea,17441.0,499.4,31174.0,8041.0
2019,1188,Hyundai Steel,Materials,South Korea,18882.0,362.0,29848.0,5651.0
2020,1277,Hyundai Steel,Materials,South Korea,16998.0,-179.4,27929.0,2327.0
2021,1287,Hyundai Steel,Materials,South Korea,15276.0,-364.5,32077.0,5774.0
2022,878,Hyundai Steel,Materials,South Korea,19953.0,1276.2,31161.0,4729.0
