Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1182,Lagardere,Media,France,10568.0,216.2,14624.0,5738.0
2012,1467,Lagardere,Media,France,10662.0,-984.4,14601.0,3942.0
2013,1561,Lagardere,Media,France,9477.0,114.4,12352.0,4966.0
2014,1038,Lagardere,Media,France,9467.0,1735.2,11149.0,5150.0
