Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1752,Inner Mongolia Yili,"Food, Drink & Tobacco",China,5950.0,287.5,3154.0,6088.0
2013,1592,Inner Mongolia Yili,"Food, Drink & Tobacco",China,5950.0,287.5,3154.0,8902.0
2014,1176,Inner Mongolia Yili,"Food, Drink & Tobacco",China,7342.0,463.4,5183.0,12119.0
2015,987,Inner Mongolia Yili,"Food, Drink & Tobacco",China,8627.0,688.0,6318.0,15652.0
2016,949,Inner Mongolia Yili,"Food, Drink & Tobacco",China,9564.0,737.0,6103.0,13254.0
2017,925,Inner Mongolia Yili,"Food, Drink & Tobacco",China,9060.0,852.2,5650.0,16399.0
2018,867,Inner Mongolia Yili,"Food, Drink & Tobacco",China,10786.0,960.8,7786.0,24807.0
2019,811,Inner Mongolia Yili,"Food, Drink & Tobacco",China,11942.0,973.0,6934.0,27895.0
2020,792,Inner Mongolia Yili,"Food, Drink & Tobacco",China,12518.0,832.6,9891.0,24494.0
2021,702,Inner Mongolia Yili,"Food, Drink & Tobacco",China,13524.0,1045.7,11205.0,36307.0
2022,755,Inner Mongolia Yili,"Food, Drink & Tobacco",China,16515.0,1382.5,12936.0,37834.0
