Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1334,Wartsila,Capital Goods,Finland,5490.0,380,5370.0,6620.0
2009,1253,Wartsila,Capital Goods,Finland,6420.0,530,6470.0,2280.0
2010,1039,Wartsila,Capital Goods,Finland,7540.0,560,6550.0,4780.0
2011,1258,Wartsila,Capital Goods,Finland,6095.0,516.7,6136.0,6811.0
2012,1506,Wartsila,Capital Goods,Finland,5452.0,366.6,5817.0,7188.0
2013,1290,Wartsila,Capital Goods,Finland,6234.0,447.2,6505.0,9200.0
2014,1240,Wartsila,Capital Goods,Finland,6179.0,519.1,7178.0,11019.0
2015,1449,Wartsila,Capital Goods,Finland,6380.0,460.3,6389.0,9058.0
2016,1435,Wartsila,Capital Goods,Finland,5528.0,460.2,6446.0,8644.0
2017,1502,Wartsila,Capital Goods,Finland,5311.0,389.4,5686.0,10806.0
2018,1537,Wartsila,Capital Goods,Finland,5821.0,452.3,6927.0,12722.0
2019,1670,Wartsila,Capital Goods,Finland,6104.0,455.0,6926.0,10322.0
