Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1623,Grifols,Drugs & Biotechnology,Spain,3458.0,339.0,7387.0,12114.0
2014,1489,Grifols,Drugs & Biotechnology,Spain,3640.0,458.8,8049.0,13236.0
2015,1280,Grifols,Drugs & Biotechnology,Spain,4451.0,623.8,10225.0,13959.0
2016,1207,Grifols,Drugs & Biotechnology,Spain,4363.0,590.1,10430.0,13642.0
2017,1191,Grifols,Drugs & Biotechnology,Spain,4480.0,603.4,10684.0,16844.0
2018,1122,Grifols,Drugs & Biotechnology,Spain,5001.0,785.0,13375.0,18667.0
2019,1129,Grifols,Drugs & Biotechnology,Spain,5293.0,704.0,14263.0,18481.0
2020,959,Grifols,Drugs & Biotechnology,Spain,5707.0,699.7,17447.0,23274.0
2021,1006,Grifols,Drugs & Biotechnology,Spain,6088.0,705.1,18689.0,18771.0
2022,1913,Grifols,Drugs & Biotechnology,Spain,5831.0,216.0,21961.0,11867.0
