Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2020,1753,Will Semiconductor,Semiconductors,China,1803.0,116.1,2744.0,22830.0
2021,1720,Will Semiconductor,Semiconductors,China,2594.0,293.6,3137.0,36388.0
2022,1659,Will Semiconductor,Semiconductors,China,3734.0,694.1,5033.0,20029.0
