Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1742,Intouch Holdings,Technology Hardware & Equipment,Thailand,,,,
2013,1604,Intouch Holdings,Technology Hardware & Equipment,Thailand,,,,
2014,1790,Intouch Holdings,Technology Hardware & Equipment,Thailand,307.0,474.1,1546.0,7555.0
2015,1975,Intouch Holdings,Technology Hardware & Equipment,Thailand,318.0,454.4,1513.0,7789.0
