Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,502,Mitsui Fudosan,Diversified Financials,Japan,10460.0,640,27790.0,18410.0
2009,369,Mitsui Fudosan,Diversified Financials,Japan,13630.0,880,36280.0,9010.0
2010,324,Mitsui Fudosan,Diversified Financials,Japan,14570.0,860,37870.0,14840.0
2011,444,Mitsui Fudosan,Real Estate,Japan,14817.0,642.9,39586.0,17178.0
2012,436,Mitsui Fudosan,Real Estate,Japan,16905.0,600.4,45495.0,17452.0
2013,419,Mitsui Fudosan,Real Estate,Japan,16164.0,605.6,46873.0,25166.0
2014,417,Mitsui Fudosan,Real Estate,Japan,15319.0,762.0,42973.0,26774.0
2015,433,Mitsui Fudosan,Real Estate,Japan,15173.0,808.7,40266.0,30117.0
2016,382,Mitsui Fudosan,Real Estate,Japan,13207.0,1029.9,43568.0,26291.0
2017,384,Mitsui Fudosan,Real Estate,Japan,14909.0,1202.2,46722.0,21077.0
2018,399,Mitsui Fudosan,Real Estate,Japan,15800.0,1406.4,59250.0,25362.0
2019,375,Mitsui Fudosan,Construction,Japan,17145.0,1685.0,60360.0,22685.0
2020,367,Mitsui Fudosan,Construction,Japan,17545.0,1547.7,67172.0,18237.0
2021,327,Mitsui Fudosan,Construction,Japan,19465.0,1691.2,73577.0,22202.0
2022,494,Mitsui Fudosan,Construction,Japan,18261.0,1403.4,71095.0,20044.0
